Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","356","India","5412","Yield","01233","Eggplants (aubergines)","1995","1995","kg/ha","14833.3","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01233","Eggplants (aubergines)","1996","1996","kg/ha","14651.5","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01233","Eggplants (aubergines)","1997","1997","kg/ha","14186","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01233","Eggplants (aubergines)","1998","1998","kg/ha","16125","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01233","Eggplants (aubergines)","1999","1999","kg/ha","16081.6","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01233","Eggplants (aubergines)","2000","2000","kg/ha","16240","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01233","Eggplants (aubergines)","2001","2001","kg/ha","16383","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01233","Eggplants (aubergines)","2002","2002","kg/ha","16700","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01233","Eggplants (aubergines)","2003","2003","kg/ha","15660","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01233","Eggplants (aubergines)","2004","2004","kg/ha","16416.2","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01233","Eggplants (aubergines)","2005","2005","kg/ha","16335.8","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01233","Eggplants (aubergines)","2006","2006","kg/ha","16730.9","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01233","Eggplants (aubergines)","2007","2007","kg/ha","16642.6","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01233","Eggplants (aubergines)","2008","2008","kg/ha","17251.3","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01233","Eggplants (aubergines)","2009","2009","kg/ha","17287.4","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01233","Eggplants (aubergines)","2010","2010","kg/ha","17248.5","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01233","Eggplants (aubergines)","2011","2011","kg/ha","17494.1","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01233","Eggplants (aubergines)","2012","2012","kg/ha","18257.2","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01233","Eggplants (aubergines)","2013","2013","kg/ha","18620.5","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01233","Eggplants (aubergines)","2014","2014","kg/ha","19060.4","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01233","Eggplants (aubergines)","2015","2015","kg/ha","18705.8","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01233","Eggplants (aubergines)","2016","2016","kg/ha","18876.3","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01233","Eggplants (aubergines)","2017","2017","kg/ha","17066.8","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01233","Eggplants (aubergines)","2018","2018","kg/ha","17535.6","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01233","Eggplants (aubergines)","2019","2019","kg/ha","17441.5","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01233","Eggplants (aubergines)","2020","2020","kg/ha","17045.7","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01233","Eggplants (aubergines)","2021","2021","kg/ha","17188.3","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01233","Eggplants (aubergines)","2022","2022","kg/ha","18911.1","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01233","Eggplants (aubergines)","2023","2023","kg/ha","18784.1","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01233","Eggplants (aubergines)","2024","2024","kg/ha","19027.4","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01315","Figs","1961","1961","kg/ha","2222.2","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01315","Figs","1962","1962","kg/ha","2222.2","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01315","Figs","1963","1963","kg/ha","2222.2","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01315","Figs","1964","1964","kg/ha","2222.2","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01315","Figs","1965","1965","kg/ha","2222.2","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01315","Figs","1966","1966","kg/ha","2222.2","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01315","Figs","1967","1967","kg/ha","2222.2","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01315","Figs","1968","1968","kg/ha","2222.2","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01315","Figs","1969","1969","kg/ha","2222.2","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01315","Figs","1970","1970","kg/ha","2222.2","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01315","Figs","1971","1971","kg/ha","2222.2","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01315","Figs","1972","1972","kg/ha","2222.2","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01315","Figs","1973","1973","kg/ha","2222.2","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01315","Figs","1974","1974","kg/ha","2222.2","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01315","Figs","1975","1975","kg/ha","2222.2","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01315","Figs","1976","1976","kg/ha","2247.2","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01315","Figs","1977","1977","kg/ha","2272.7","X","Value from external organization",""
"QCL","Crops and livestock products","356","India","5412","Yield","01315","Figs","1978","1978","kg/ha","2298.9","X","Value from external organization",""
"QCL","Crops and livestock products","356","India","5412","Yield","01315","Figs","1979","1979","kg/ha","2298.9","X","Value from external organization",""
"QCL","Crops and livestock products","356","India","5412","Yield","01315","Figs","1980","1980","kg/ha","2298.9","X","Value from external organization",""
"QCL","Crops and livestock products","356","India","5412","Yield","01315","Figs","1981","1981","kg/ha","2298.9","X","Value from external organization",""
"QCL","Crops and livestock products","356","India","5412","Yield","01315","Figs","1982","1982","kg/ha","2298.9","X","Value from external organization",""
"QCL","Crops and livestock products","356","India","5412","Yield","01315","Figs","1983","1983","kg/ha","2298.9","X","Value from external organization",""
"QCL","Crops and livestock products","356","India","5412","Yield","01315","Figs","1984","1984","kg/ha","2298.9","X","Value from external organization",""
"QCL","Crops and livestock products","356","India","5412","Yield","01315","Figs","1985","1985","kg/ha","2307.7","X","Value from external organization",""
"QCL","Crops and livestock products","356","India","5412","Yield","01315","Figs","1986","1986","kg/ha","2298.9","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01315","Figs","1987","1987","kg/ha","2352.9","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01315","Figs","1988","1988","kg/ha","2272.7","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01315","Figs","1989","1989","kg/ha","2250","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01315","Figs","1990","1990","kg/ha","2285.7","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01315","Figs","1991","1991","kg/ha","2272.7","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01315","Figs","1992","1992","kg/ha","2291.7","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01315","Figs","1993","1993","kg/ha","2307.7","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01315","Figs","1994","1994","kg/ha","2299.5","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01315","Figs","1995","1995","kg/ha","2299.1","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01315","Figs","1996","1996","kg/ha","2297.4","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01315","Figs","1997","1997","kg/ha","2300.9","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01315","Figs","1998","1998","kg/ha","2304.4","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01315","Figs","1999","1999","kg/ha","2307.8","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01315","Figs","2000","2000","kg/ha","2311.3","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01315","Figs","2001","2001","kg/ha","2314.8","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01315","Figs","2002","2002","kg/ha","2318.3","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01315","Figs","2003","2003","kg/ha","2321.7","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01315","Figs","2004","2004","kg/ha","2333.7","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01315","Figs","2005","2005","kg/ha","2354.2","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01315","Figs","2006","2006","kg/ha","2374.7","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01315","Figs","2007","2007","kg/ha","2395.2","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01315","Figs","2008","2008","kg/ha","2415.7","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01315","Figs","2009","2009","kg/ha","2436.2","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01315","Figs","2010","2010","kg/ha","2456.7","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01315","Figs","2011","2011","kg/ha","2477.2","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01315","Figs","2012","2012","kg/ha","2497.7","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01315","Figs","2013","2013","kg/ha","2518.2","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01315","Figs","2014","2014","kg/ha","2525.9","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01315","Figs","2015","2015","kg/ha","2530.3","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01315","Figs","2016","2016","kg/ha","2540.7","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01315","Figs","2017","2017","kg/ha","2552.3","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01315","Figs","2018","2018","kg/ha","2560.8","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01315","Figs","2019","2019","kg/ha","2568.9","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01315","Figs","2020","2020","kg/ha","2576.1","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01315","Figs","2021","2021","kg/ha","2491.1","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01315","Figs","2022","2022","kg/ha","2479.5","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01315","Figs","2023","2023","kg/ha","2515","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01315","Figs","2024","2024","kg/ha","2495.2","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01657","Ginger, raw","1961","1961","kg/ha","904.8","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01657","Ginger, raw","1962","1962","kg/ha","952.4","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01657","Ginger, raw","1963","1963","kg/ha","913","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01657","Ginger, raw","1964","1964","kg/ha","913","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01657","Ginger, raw","1965","1965","kg/ha","956.5","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01657","Ginger, raw","1966","1966","kg/ha","913","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01657","Ginger, raw","1967","1967","kg/ha","952.4","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01657","Ginger, raw","1968","1968","kg/ha","900","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01657","Ginger, raw","1969","1969","kg/ha","1000","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01657","Ginger, raw","1970","1970","kg/ha","1363.6","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01657","Ginger, raw","1971","1971","kg/ha","1411.5","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01657","Ginger, raw","1972","1972","kg/ha","1469.8","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01657","Ginger, raw","1973","1973","kg/ha","1547.1","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01657","Ginger, raw","1974","1974","kg/ha","1570.4","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01657","Ginger, raw","1975","1975","kg/ha","1659.9","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01657","Ginger, raw","1976","1976","kg/ha","1691.6","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01657","Ginger, raw","1977","1977","kg/ha","1990.6","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01657","Ginger, raw","1978","1978","kg/ha","1956.6","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01657","Ginger, raw","1979","1979","kg/ha","1808.2","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01657","Ginger, raw","1980","1980","kg/ha","2038.1","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01657","Ginger, raw","1981","1981","kg/ha","2136.6","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01657","Ginger, raw","1982","1982","kg/ha","2148.5","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01657","Ginger, raw","1983","1983","kg/ha","2477.7","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01657","Ginger, raw","1984","1984","kg/ha","2411.5","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01657","Ginger, raw","1985","1985","kg/ha","2578.8","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01657","Ginger, raw","1986","1986","kg/ha","2583.3","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01657","Ginger, raw","1987","1987","kg/ha","2633.5","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01657","Ginger, raw","1988","1988","kg/ha","2923.1","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01657","Ginger, raw","1989","1989","kg/ha","2891.1","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01657","Ginger, raw","1990","1990","kg/ha","2851.9","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01657","Ginger, raw","1991","1991","kg/ha","3050","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01657","Ginger, raw","1992","1992","kg/ha","3365.6","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01657","Ginger, raw","1993","1993","kg/ha","3073.6","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01657","Ginger, raw","1994","1994","kg/ha","1956.6","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01657","Ginger, raw","1995","1995","kg/ha","1900","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01657","Ginger, raw","1996","1996","kg/ha","3307.3","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01657","Ginger, raw","1997","1997","kg/ha","3315.8","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01657","Ginger, raw","1998","1998","kg/ha","3371.8","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01657","Ginger, raw","1999","1999","kg/ha","3391.8","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01657","Ginger, raw","2000","2000","kg/ha","3357.1","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01657","Ginger, raw","2001","2001","kg/ha","3264.9","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01657","Ginger, raw","2002","2002","kg/ha","3201.6","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01657","Ginger, raw","2003","2003","kg/ha","3176.9","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01657","Ginger, raw","2004","2004","kg/ha","3547.6","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01657","Ginger, raw","2005","2005","kg/ha","3767.1","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01657","Ginger, raw","2006","2006","kg/ha","3537.1","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01657","Ginger, raw","2007","2007","kg/ha","3707.8","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01657","Ginger, raw","2008","2008","kg/ha","3737.8","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01657","Ginger, raw","2009","2009","kg/ha","3498.7","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01657","Ginger, raw","2010","2010","kg/ha","3583.1","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01657","Ginger, raw","2011","2011","kg/ha","4708.2","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01657","Ginger, raw","2012","2012","kg/ha","4877.4","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01657","Ginger, raw","2013","2013","kg/ha","5022.1","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01657","Ginger, raw","2014","2014","kg/ha","4924.8","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01657","Ginger, raw","2015","2015","kg/ha","5352.1","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01657","Ginger, raw","2016","2016","kg/ha","6721.2","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01657","Ginger, raw","2017","2017","kg/ha","6369","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01657","Ginger, raw","2018","2018","kg/ha","10678.8","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01657","Ginger, raw","2019","2019","kg/ha","10902.4","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01657","Ginger, raw","2020","2020","kg/ha","10494.4","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01657","Ginger, raw","2021","2021","kg/ha","10853.7","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01657","Ginger, raw","2022","2022","kg/ha","11919","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01657","Ginger, raw","2023","2023","kg/ha","11523.6","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01657","Ginger, raw","2024","2024","kg/ha","12010.7","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01330","Grapes","1961","1961","kg/ha","15909.1","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01330","Grapes","1962","1962","kg/ha","16304.3","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01330","Grapes","1963","1963","kg/ha","16000","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01330","Grapes","1964","1964","kg/ha","16071.4","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01330","Grapes","1965","1965","kg/ha","16129","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01330","Grapes","1966","1966","kg/ha","16176.5","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01330","Grapes","1967","1967","kg/ha","16197.2","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01330","Grapes","1968","1968","kg/ha","16216.2","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01330","Grapes","1969","1969","kg/ha","16025.6","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01330","Grapes","1970","1970","kg/ha","16250","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01330","Grapes","1971","1971","kg/ha","16071.4","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01330","Grapes","1972","1972","kg/ha","16046.5","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01330","Grapes","1973","1973","kg/ha","16092","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01330","Grapes","1974","1974","kg/ha","17307.7","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01330","Grapes","1975","1975","kg/ha","16666.7","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01330","Grapes","1976","1976","kg/ha","18705.9","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01330","Grapes","1977","1977","kg/ha","16110.2","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01330","Grapes","1978","1978","kg/ha","18526.8","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01330","Grapes","1979","1979","kg/ha","19054.4","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01330","Grapes","1980","1980","kg/ha","19144.7","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01330","Grapes","1981","1981","kg/ha","19205.9","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01330","Grapes","1982","1982","kg/ha","21872.3","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01330","Grapes","1983","1983","kg/ha","19669.7","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01330","Grapes","1984","1984","kg/ha","21823.2","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01330","Grapes","1985","1985","kg/ha","22000","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01330","Grapes","1986","1986","kg/ha","20800","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01330","Grapes","1987","1987","kg/ha","16312.6","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01330","Grapes","1988","1988","kg/ha","19492.1","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01330","Grapes","1989","1989","kg/ha","15054.9","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01330","Grapes","1990","1990","kg/ha","16260.5","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01330","Grapes","1991","1991","kg/ha","16619.5","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01330","Grapes","1992","1992","kg/ha","19205","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01330","Grapes","1993","1993","kg/ha","20000","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01330","Grapes","1994","1994","kg/ha","17500","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01330","Grapes","1995","1995","kg/ha","17500","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01330","Grapes","1996","1996","kg/ha","20014.9","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01330","Grapes","1997","1997","kg/ha","21754","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01330","Grapes","1998","1998","kg/ha","24250","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01330","Grapes","1999","1999","kg/ha","25422.5","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01330","Grapes","2000","2000","kg/ha","28250","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01330","Grapes","2001","2001","kg/ha","21200","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01330","Grapes","2002","2002","kg/ha","24930.5","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01330","Grapes","2003","2003","kg/ha","23950.1","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01330","Grapes","2004","2004","kg/ha","25515.6","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01330","Grapes","2005","2005","kg/ha","25862.8","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01330","Grapes","2006","2006","kg/ha","24993.9","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01330","Grapes","2007","2007","kg/ha","25927.7","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01330","Grapes","2008","2008","kg/ha","25514.7","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01330","Grapes","2009","2009","kg/ha","23475","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01330","Grapes","2010","2010","kg/ha","8277.3","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01330","Grapes","2011","2011","kg/ha","11126.1","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01330","Grapes","2012","2012","kg/ha","19146.6","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01330","Grapes","2013","2013","kg/ha","21042.4","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01330","Grapes","2014","2014","kg/ha","21773.1","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01330","Grapes","2015","2015","kg/ha","21683.3","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01330","Grapes","2016","2016","kg/ha","21229.5","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01330","Grapes","2017","2017","kg/ha","21328.5","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01330","Grapes","2018","2018","kg/ha","21007.2","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01330","Grapes","2019","2019","kg/ha","21721.4","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01330","Grapes","2020","2020","kg/ha","21206.7","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01330","Grapes","2021","2021","kg/ha","21664.5","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01330","Grapes","2022","2022","kg/ha","20865","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01330","Grapes","2023","2023","kg/ha","22130.2","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01330","Grapes","2024","2024","kg/ha","21735.3","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01252","Green garlic","1961","1961","kg/ha","3714.3","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01252","Green garlic","1962","1962","kg/ha","3605.3","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01252","Green garlic","1963","1963","kg/ha","3600","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01252","Green garlic","1964","1964","kg/ha","3600","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01252","Green garlic","1965","1965","kg/ha","3600","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01252","Green garlic","1966","1966","kg/ha","3703.7","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01252","Green garlic","1967","1967","kg/ha","3703.7","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01252","Green garlic","1968","1968","kg/ha","3703.7","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01252","Green garlic","1969","1969","kg/ha","3703.7","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01252","Green garlic","1970","1970","kg/ha","3703.7","E","Estimated value",""
